m,xi_d,dtheta_deg,depth_frac,r1_mm,r2_mm,eta_bar,delta_eta,ratio_split_over_mean,B_signed,B_sign,psi_lower_deg,theta0_hat_deg,s_bar_radial_pct,s_bar_azavg_pct
1,0.5,20,0.25,22.980000000000004,28.980000000000004,-0.003432847839589387,9.78092364795474e-05,0.028492156090217692,23395.394552999875,+,112.91831180523289,22.9183118052329,16.392958412098302,0.910719911783239
1,0.5,20,0.5,22.980000000000004,28.980000000000004,-0.00427799882840114,0.0019463160724026982,0.4549594683105873,465547.3662574582,+,112.91831180523293,22.91831180523295,24.810964083175808,1.378386893509767
1,0.5,30,0.1,22.980000000000004,28.980000000000004,-0.0026083004361184877,0.0003045262638198767,0.11675275578033256,-72840.89264214563,-,22.9183118052329,22.9183118052329,7.684310018903591,0.6403591682419658
1,0.5,30,0.25,22.980000000000004,28.980000000000004,-0.005149271759384079,0.0001429875379977462,0.02776849711557065,34201.77876880625,+,112.91831180523293,22.91831180523295,16.392958412098302,1.3660798676748582
1,0.5,30,0.5,22.980000000000004,28.980000000000004,-0.006416998242601709,0.002845323748299573,0.443404165114118,680584.7189739463,+,112.91831180523293,22.91831180523295,24.810964083175808,2.06758034026465
1,0.5,45,0.1,22.980000000000004,28.980000000000004,-0.0039124506541777316,0.0004306651723928772,0.11007555377932016,-103012.57826988504,-,22.91831180523295,22.91831180523295,7.684310018903591,0.9605387523629488
1,0.5,45,0.25,22.980000000000004,28.980000000000004,-0.007723907639076119,0.00020221491548675128,0.026180390151705497,48368.61939213006,+,112.91831180523292,22.918311805232925,16.392958412098302,2.049119801512288
1,0.5,45,0.5,22.980000000000004,28.980000000000004,-0.009625497363902566,0.004023895434187508,0.4180454559447366,962492.1399168367,+,112.91831180523293,22.91831180523295,24.810964083175808,3.1013705103969755
1,0.5,60,0.1,22.980000000000004,28.980000000000004,-0.005216600872236975,0.0005274549611751509,0.10111085246760855,-126164.12692486634,-,22.918311805232925,22.918311805232925,7.684310018903591,1.2807183364839316
1,0.5,60,0.25,22.980000000000004,28.980000000000004,-0.010298543518768157,0.0002476616806612822,0.02404822392699913,59239.21853680303,+,112.91831180523283,22.918311805232847,16.392958412098302,2.7321597353497165
