config,damage_frac,mode,f_Hz,f_ratio,vane_participation,ndof,mesh_size_mm,t_front_mm,t_back_mm,t_vane_mm,channel_gap_mm,total_thickness_mm,r_vane_in_mm,wrap_deg,pair1_mean_Hz,pair1_mean_shift_pct,pair1_split_Hz,pair1_split_pct_of_f,pair1_member_shift_lo_pct,pair1_member_shift_hi_pct
vane_in19,0.6,8,8691.97603260029,0.9939988850690408,3.615413821914911,279168,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,90.0,781.9690786317371,-0.5371304602674098,10.768045639487468,1.377042383610491,-0.8377417340494908,-0.2388396777472046
vane_in19,0.6,9,8761.349893112038,1.0010348301228822,4.785190388178807,279168,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,90.0,781.9690786317371,-0.5371304602674098,10.768045639487468,1.377042383610491,-0.8377417340494908,-0.2388396777472046
wrap60,0.0,0,771.514826943745,1.0,4.588383512349209,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,1,773.9712502325344,1.0,4.579233551266602,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,2,1470.7183956006281,1.0,5.998503926069311,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,3,3761.0010072812147,1.0,5.210221871742534,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,4,3761.3511570753153,1.0,5.22222516348245,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,5,5097.490375082076,1.0,5.999837558298637,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,6,5943.449772827673,1.0,5.999950976300385,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,7,7232.888167182474,1.0,5.164033219789198,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,8,7236.793341318833,1.0,5.15150224270503,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.0,9,7753.876226125664,1.0,5.998562196774149,276405,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.7430385881397,0.0,2.4564232887894377,0.3178835869265817,0.0,0.0
wrap60,0.3,0,769.404260394811,0.9972643862759,4.593465694962302,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,1,775.7857913932526,1.0023444555080994,4.5845641498612935,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,2,1464.7341942388346,0.9959311032080008,5.996618185149169,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,3,3745.9666937503002,0.996002576574213,5.220007971322499,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,4,3762.587244468805,1.0003286285544397,5.2250455731664,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,5,5109.92859935997,1.0024400682223344,5.999849913501851,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
