config,n_vane,vane_mode,vane_arc_cells,modulation_depth,wrap_deg,n_theta,n_r,n_dof,mode,rigid,f_Hz,c_rotation,h_index,h_index_raw,deg_protected,m_dominant,m_share,alias_orders,alias_share,psi_deg,purity
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,13,False,9995.683614684309,-0.4999999999999999,2,1.9999999999999998,2,2,0.4815633305400889,2|4|8|10,0.9999999999883622,54.657872084951485,0.4815633305400889
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,14,False,9995.6836148932,-0.5,2,2.0,2,2,0.48156333044891353,2|4|8|10,0.9999999997041497,9.65787208596405,0.48156333044891353
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,15,False,11182.069947196458,-1.0,3,3.0,1,3,0.7947120706826045,3|9,0.9999999995791352,15.900645224880215,0.7947120706826045
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,16,False,11237.845240932733,-0.4999999999999999,2,1.9999999999999998,2,2,0.4086914144983162,2|4|8|10,0.999999999831627,73.34091717847625,0.4086914144983162
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,17,False,11237.845240943718,-0.5000000000000001,2,2.0,2,2,0.4086914145393507,2|4|8|10,0.9999999999356894,28.34091717649534,0.4086914145393507
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,18,False,11352.6482883127,0.5,1,1.0,2,1,0.4195919482980585,1|5|7|11,0.999999999949221,127.39733544109485,0.4195919482980585
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,19,False,11352.648288323991,0.5,1,1.0,2,1,0.4195919481996503,1|5|7|11,0.9999999997099397,37.39733544067105,0.4195919481996503
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,20,False,11412.415336879061,1.0,0,0.0,1,6,0.5326617083079495,0|6|12,0.9999999993991373,18.94792582964955,0.5326617083079495
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,21,False,12262.369579539432,-0.4999999999999999,2,1.9999999999999998,2,4,0.5736805596785746,2|4|8|10,0.9999999999913901,10.55336430513802,0.5736805596785746
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,22,False,12262.36957968813,-0.5,2,2.0,2,4,0.5736805596223904,2|4|8|10,0.9999999998425642,33.0533643047913,0.5736805596223904
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,23,False,13503.25180242821,-1.0,3,3.0,1,3,0.8290677650201045,3|9,0.999999999979676,2.1867708133325428,0.8290677650201045
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,24,False,14120.765989471101,0.5,1,1.0,2,5,0.6347481857543893,1|5|7|11,0.9999999999887861,16.35779207564825,0.6347481857543893
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,25,False,14120.765989480076,0.5,1,1.0,2,5,0.6347481857460692,1|5|7|11,0.9999999999752895,34.35779207570248,0.6347481857460692
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,26,False,14392.83247777188,1.0,0,0.0,1,6,0.8721853034824063,0|6|12,0.9999999999622929,23.888700770210658,0.8721853034824063
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,27,False,14903.630276159254,-0.4999999999999999,2,1.9999999999999998,2,2,0.565631343003259,2|4|8|10,0.9999999999438506,2.020270915351017,0.565631343003259
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,28,False,14903.630276171923,-0.5,2,2.0,2,2,0.5656313426847124,2|4|8|10,0.9999999992747878,47.02027092491403,0.5656313426847124
c6_arc1,6,discrete,1,0.9444444444444444,60.0,108,18,37926,29,False,19046.519774277476,0.9999999999999999,0,1.4229560770859897e-08,1,6,0.7585523605416983,0|6|12,0.9999999988584999,9.681387719895353,0.7585523605416983
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,0,True,0.008065971872823294,0.7721825243379824,1,0.6574952631371128,2,1,0.5846591824761205,1|5|7|11,0.5846591824766932,14.372227196874908,0.5846591824761205
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,1,True,0.009212519701516955,0.5673509013408553,1,0.9239049688105129,2,0,0.5015496753531844,1|5|7|11,0.4984503246447573,0.0,0.5015496753531844
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,2,True,0.01011139235739583,0.7171135174242516,1,0.7363886929588539,2,1,0.579391543125693,1|5|7|11,0.5793915431258558,155.2507029910716,0.579391543125693
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,3,True,0.010317942890700095,0.6840836850887303,1,0.7806068880112096,2,1,0.5724644188507299,1|5|7|11,0.572464418850887,162.07384504889407,0.5724644188507299
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,4,True,0.011251721679158472,0.5105622864117796,1,0.9883118230349284,2,1,0.9002431818958662,1|5|7|11,0.9002431818960704,76.44208249103667,0.9002431818958662
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,5,True,0.01382565603990195,0.7487070853964011,1,0.6920249096578206,2,1,0.5665196831817925,1|5|7|11,0.5665196831819471,174.66563399835317,0.5665196831817925
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,6,False,3739.146027303648,-0.5,2,2.0,2,2,0.8582500174029909,2|4|8|10,0.9999999999790545,47.9584444992882,0.8582500174029909
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,7,False,3739.1460273217344,-0.5000000000000001,2,2.0,2,2,0.8582500174021065,2|4|8|10,0.9999999999827487,2.9584444992403447,0.8582500174021065
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,8,False,6317.811792851556,-1.0,3,3.0,1,3,0.9447735856874503,3|9,0.9999999998972016,38.44215143191844,0.9447735856874503
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,9,False,8077.320651455995,1.0,0,0.0,1,0,0.6195256621876185,0|6|12,0.9999999945973119,0.0,0.6195256621876185
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,10,False,8204.352680845988,0.4999999999999999,1,1.0,2,1,0.7252680000657774,1|5|7|11,0.9999999989804834,44.4357877563045,0.7252680000657774
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,11,False,8204.352681022718,0.5000000000000001,1,0.9999999999999999,2,1,0.7252680007941461,1|5|7|11,0.9999999999704801,134.43578775810656,0.7252680007941461
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,12,False,10428.125489143516,-0.5,2,2.0,2,2,0.5206964253789269,2|4|8|10,0.9999999996134478,27.604220939074068,0.5206964253789269
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,13,False,10428.125489798189,-0.5,2,2.0,2,2,0.5206964255643117,2|4|8|10,0.9999999999632296,72.60422093916071,0.5206964255643117
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,14,False,10650.363741293426,-1.0,3,3.0,1,3,0.9447802863738222,3|9,0.9999999998264555,11.973305379501479,0.9447802863738222
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,15,False,14091.74062110654,-0.5,2,2.0,2,2,0.40184237705710935,2|4|8|10,0.9999999972342608,41.648026015398486,0.40184237705710935
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,16,False,14091.740621153533,-0.5,2,2.0,2,2,0.4018423779069307,2|4|8|10,0.9999999999292133,86.64802605470527,0.4018423779069307
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,17,False,14471.971800995081,-0.5,2,2.0,2,4,0.6161681538048676,2|4|8|10,0.9999999995364153,31.87599873567716,0.6161681538048676
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,18,False,14471.97180103287,-0.5,2,2.0,2,4,0.6161681540814545,2|4|8|10,0.9999999999164837,9.375998733912965,0.6161681540814545
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,19,False,14580.352667002891,-0.9999999999999998,3,2.999999979876362,1,3,0.7593783909939561,3|9,0.9999999991946487,54.525428688291534,0.7593783909939561
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,20,False,15117.94198126282,-0.999999999999999,3,2.9999999573113176,1,3,0.7308831330566544,3|9,0.9999999449179264,19.691458216723355,0.7308831330566544
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,21,False,15120.736962033516,0.500000000000014,1,0.9999999999999847,2,1,0.4097320955958986,1|5|7|11,0.9999997809263665,126.9000461147437,0.4097320955958986
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,22,False,15120.73696238539,0.5000000000000001,1,0.9999999999999999,2,1,0.40973218522737614,1|5|7|11,0.9999999997366804,36.90004611488682,0.40973218522737614
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,23,False,15122.723556720375,0.9999999999999691,0,2.372541909543089e-07,1,6,0.4989109185534483,0|6|12,0.9999995999181354,20.231354782662955,0.4989109185534483
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,24,False,15128.51002300499,-0.4999999999999841,2,1.9999999999999825,2,2,0.39068397401617594,2|4|8|10,0.9999998676086731,22.933288369102,0.39068397401617594
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,25,False,15128.510023659994,-0.4999999999999999,2,1.9999999999999998,2,2,0.39068402563792437,2|4|8|10,0.9999999996443436,67.93328836915455,0.39068402563792437
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,26,False,16172.321743839491,0.5000000000000001,1,0.9999999999999999,2,5,0.5900519053965544,1|5|7|11,0.999999999300977,15.040867407989664,0.5900519053965544
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,27,False,16172.321743960007,0.5000000000000001,1,0.9999999999999999,2,5,0.590051905763266,1|5|7|11,0.999999999937591,33.0408674089934,0.590051905763266
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,28,False,16459.821103456787,1.0,0,0.0,1,6,0.8004932437923332,0|6|12,0.9999999981399065,24.626807056810787,0.8004932437923332
c6_arc2,6,discrete,2,0.8888888888888888,60.0,108,18,38610,29,False,20826.31027911927,1.0,0,0.0,1,6,0.6724212826172972,0|6|12,0.9999999998165968,10.165888118801847,0.6724212826172972
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,0,True,0.008650685580385483,0.7363504272895931,1,0.7096425175178503,2,1,0.5786731553603206,1|5|7|11,0.5786731553604175,72.7509693718187,0.5786731553603206
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,1,True,0.008912564919335501,0.7524473270654449,1,0.6866196673690181,2,1,0.6583048730033015,1|5|7|11,0.6583048730033837,114.30112578874662,0.6583048730033015
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,2,True,0.009581236363040766,0.5203538300640725,1,0.9774001881501218,2,0,0.7313565567217537,1|5|7|11,0.26864344327691536,0.0,0.7313565567217537
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,3,True,0.009913932617652757,0.7326138686042225,1,0.7149004364514779,2,1,0.5896801271203862,1|5|7|11,0.5896801271204339,97.40338095432979,0.5896801271203862
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,4,True,0.010574402323947539,0.5623587003144277,1,0.9296820825637631,2,1,0.7751019709165411,1|5|7|11,0.7751019709165777,3.94630678752471,0.7751019709165411
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,5,True,0.011087055848754603,0.6958758466622399,1,0.7650491330071113,2,1,0.6171395402007263,1|5|7|11,0.6171395402008367,112.11444386082552,0.6171395402007263
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,6,False,4173.595786088669,-0.4999999999999999,2,1.9999999999999998,2,2,0.8898124216598016,2|4|8|10,0.9999999999915828,47.2255656974744,0.8898124216598016
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,7,False,4173.595786095708,-0.5,2,2.0,2,2,0.8898124216640522,2|4|8|10,0.9999999999976696,2.2255656974734475,0.8898124216640522
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,8,False,7373.8045963733375,-1.0,3,3.0,1,3,0.930926484039895,3|9,0.9999999999738547,42.319665674919214,0.930926484039895
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,9,False,8681.99637417507,0.9999999999999998,0,2.012363782876222e-08,1,0,0.7272067667205167,0|6|12,0.9999999997454085,0.0,0.7272067667205167
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,10,False,9745.580280551869,0.5,1,1.0,2,1,0.6812307888622408,1|5|7|11,0.9999999999663406,50.62469898479908,0.6812307888622408
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,11,False,9745.580280574297,0.5000000000000001,1,0.9999999999999999,2,1,0.6812307888604529,1|5|7|11,0.9999999999671736,140.62469898480748,0.6812307888604529
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,12,False,11938.547479186755,-1.0,3,3.0,1,3,0.9808784916172012,3|9,0.9999999999169285,13.300512611462512,0.9808784916172012
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,13,False,12154.178455730707,-0.5,2,2.0,2,2,0.4846288215620098,2|4|8|10,0.9999999999917704,10.978292862251067,0.4846288215620098
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,14,False,12154.178455764792,-0.5000000000000001,2,2.0,2,2,0.4846288215241807,2|4|8|10,0.9999999999152137,55.978292862256964,0.4846288215241807
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,15,False,13343.103824801397,-0.4999999999999999,2,1.9999999999999998,2,2,0.4831254150323446,2|4|8|10,0.9999999993408809,9.62818324119475,0.4831254150323446
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,16,False,13343.103824818345,-0.4999999999999999,2,1.9999999999999998,2,2,0.48312541446762064,2|4|8|10,0.9999999989610103,54.628183260753666,0.48312541446762064
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,17,False,18382.028284259446,-1.0,3,3.0,1,3,0.8491953825395314,3|9,0.9999999997124027,46.73147311092939,0.8491953825395314
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,18,False,18872.73857971919,-0.5,2,2.0,2,4,0.7283249988198436,2|4|8|10,0.9999999999897713,23.751401495048814,0.7283249988198436
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,19,False,18872.73857977531,-0.5,2,2.0,2,4,0.7283249987519212,2|4|8|10,0.9999999998980461,1.2514014950277113,0.7283249987519212
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,20,False,20712.20425479642,0.5,1,1.0,2,5,0.63650542941345,1|5|7|11,0.9999999999940363,33.75542267532472,0.63650542941345
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,21,False,20712.204254803597,0.49999999999999994,1,1.0,2,5,0.6365054294007323,1|5|7|11,0.9999999999744253,15.755422675328452,0.6365054294007323
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,22,False,21320.792059232463,1.0,0,0.0,1,6,0.7913893068364939,0|6|12,0.9999999999563606,1.0793258822643481,0.7913893068364939
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,23,False,26357.13409986181,1.0,0,0.0,1,6,0.4636345216861696,0|6|12,0.9999999997405495,22.601979146512083,0.4636345216861696
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,24,False,26493.505508064518,-1.0,3,3.0,1,3,0.6416898557216673,3|9,0.9999999971341196,22.41675408570411,0.6416898557216673
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,25,False,26499.328618105286,0.5000000000000001,1,0.9999999999999999,2,1,0.35013640467103885,1|5|7|11,0.9999999995948013,179.10030823497647,0.35013640467103885
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,26,False,26499.32861812635,0.4999999999999999,1,1.0,2,1,0.3501364041621297,1|5|7|11,0.9999999981407743,89.10030823467558,0.3501364041621297
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,27,False,26524.632890447425,-0.4999999999999998,2,1.9999999999999998,2,2,0.33568751170745603,2|4|8|10,0.9999999995744219,68.5906871450911,0.33568751170745603
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,28,False,26524.632890468343,-0.5000000000000001,2,2.0,2,2,0.33568751156852217,2|4|8|10,0.9999999991574922,23.590687145108127,0.33568751156852217
c6_arc6,6,discrete,6,0.6666666666666667,60.0,108,18,39978,29,False,27068.371490093858,1.0,0,0.0,1,6,0.6149674485395955,0|6|12,0.9999999999211313,18.47156588297046,0.6149674485395955
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,0,True,0.009526064571509627,0.6722591304155616,1,0.7959722345346594,2,1,0.6746024680168317,1|5|7|11,0.6746024680168976,175.484332029647,0.6746024680168317
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,1,True,0.009829777113927303,0.5823483769870071,1,0.9064019159195726,2,1,0.9130906956684813,1|5|7|11,0.913090695668544,135.5295737034117,0.9130906956684813
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,2,True,0.010312540757453829,0.7389787836003705,1,0.7059250647831058,2,1,0.6495978896033131,1|5|7|11,0.64959788960334,176.65041127443297,0.6495978896033131
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,3,True,0.010768715329306676,0.5882600895557266,1,0.8994394024654345,2,1,0.7475744834574952,1|5|7|11,0.7475744834575377,154.11269956293592,0.7475744834574952
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,4,True,0.0115822182115014,0.8462096508901458,1,0.5366371247709456,2,0,0.5360593681809261,1|5|7|11,0.4639406318181805,0.0,0.5360593681809261
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,5,True,0.012711017234586921,0.5719439685511887,1,0.9185683976261089,2,1,0.7609033751920418,1|5|7|11,0.7609033751921469,53.955421183671724,0.7609033751920418
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,6,False,4398.727805554598,-0.4999999999999999,2,1.9999999999999998,2,2,0.9155381379410078,2|4|8|10,0.9999999999960831,5.175674418038115,0.9155381379410078
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,7,False,4398.727805565687,-0.5,2,2.0,2,2,0.9155381379421974,2|4|8|10,0.9999999999969912,50.17567441804239,0.9155381379421974
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,8,False,8287.2168716932,-1.0,3,3.0,1,3,0.9355274901553713,3|9,0.9999999999791332,44.85227954043803,0.9355274901553713
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,9,False,8927.243113866445,0.9999999999999999,0,1.4229560770859897e-08,1,0,0.8166553058370347,0|6|12,0.9999999998565678,0.0,0.8166553058370347
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,10,False,10968.990376850226,0.5,1,1.0,2,1,0.684629036113253,1|5|7|11,0.9999999999575333,71.80563808308948,0.684629036113253
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,11,False,10968.990376885726,0.5,1,1.0,2,1,0.6846290361284231,1|5|7|11,0.9999999999763796,161.8056380831246,0.6846290361284231
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,12,False,12470.64321168973,-1.0,3,3.0,1,3,0.9861083738580215,3|9,0.9999999999676966,15.25200879733068,0.9861083738580215
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,13,False,13277.57374630724,-0.4999999999999999,2,1.9999999999999998,2,2,0.4427490838973853,2|4|8|10,0.999999999392708,69.18869720119123,0.4427490838973853
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,14,False,13277.573746320686,-0.5,2,2.0,2,2,0.44274908484700926,2|4|8|10,0.999999999928192,24.188697238594333,0.44274908484700926
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,15,False,13759.162924420745,-0.5,2,2.0,2,4,0.4570586054075698,2|4|8|10,0.9999999999635186,24.476243136336027,0.4570586054075698
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,16,False,13759.162924487935,-0.5000000000000001,2,2.0,2,4,0.457058605420876,2|4|8|10,0.9999999999928005,1.9762431363321495,0.457058605420876
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,17,False,20195.195556995346,-0.9999999999999998,3,2.999999979876362,1,3,0.9037423428671227,3|9,0.9999999999459082,51.31663319143446,0.9037423428671227
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,18,False,20400.058553762894,-0.49999999999999994,2,1.9999999999999998,2,4,0.747376968003622,2|4|8|10,0.9999999999641188,41.78799937238041,0.747376968003622
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,19,False,20400.058553797986,-0.5000000000000001,2,2.0,2,4,0.7473769680151698,2|4|8|10,0.9999999999814949,19.287999372405295,0.7473769680151698
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,20,False,22465.607773988395,0.5000000000000001,1,0.9999999999999999,2,5,0.641517282998235,1|5|7|11,0.9999999999620147,19.285197978919314,0.641517282998235
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,21,False,22465.607773998734,0.5,1,1.0,2,5,0.6415172830191908,1|5|7|11,0.9999999999917686,1.285197978909955,0.6415172830191908
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,22,False,23327.544448311593,1.0,0,0.0,1,6,0.7721348316638861,0|6|12,0.9999999999258954,3.1330920429861115,0.7721348316638861
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,23,False,26986.07550115933,1.0,0,0.0,1,0,0.6941423385607205,0|6|12,0.9999999995725565,0.0,0.6941423385607205
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,24,False,28106.727345501564,-1.0,3,3.0,1,9,0.5427014287732076,3|9,0.9999999996133582,19.452220334305924,0.5427014287732076
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,25,False,32064.980464193053,0.4999999999999998,1,1.0000000000000002,2,1,0.5410538654990549,1|5|7|11,0.9999999997549844,6.370409132308593,0.5410538654990549
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,26,False,32064.9804642702,0.4999999999999999,1,1.0,2,1,0.5410538656684225,1|5|7|11,0.9999999999558791,96.37040912969421,0.5410538656684225
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,27,False,32827.33771970812,-0.9999999999999998,3,2.999999979876362,1,3,0.8094069297177705,3|9,0.9999999998190869,31.042841669988242,0.8094069297177705
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,28,False,33673.8626994093,1.0,0,0.0,1,6,0.666790119928359,0|6|12,0.9999999999701511,17.992826167684438,0.666790119928359
c6_arc9,6,discrete,9,0.5,60.0,108,18,40662,29,False,34828.62048503708,0.5,1,1.0,2,7,0.39607244135354974,1|5|7|11,0.9999999999664814,15.735503159982446,0.39607244135354974
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,0,True,0.009025663931280656,0.6802366214591146,1,0.7856310625514786,2,1,0.8602453396176595,1|5|7|11,0.8602453396176793,137.9789163272917,0.8602453396176595
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,1,True,0.00937495277498099,0.6274531189597303,1,0.8522922127472033,2,1,0.6692754758530762,1|5|7|11,0.669275475853097,164.5775911612846,0.6692754758530762
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,2,True,0.00958488159230127,0.7477427981273471,1,0.6934128570033548,2,1,0.54971005692195,1|5|7|11,0.5497100569219646,154.29877038286833,0.54971005692195
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,3,True,0.009614684692633895,0.7689089316475042,1,0.6623997880705148,2,1,0.5564640839212204,1|5|7|11,0.5564640839212329,139.66520107496115,0.5564640839212204
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,4,True,0.009659675915099883,0.6636992073105299,1,0.8069565108574662,2,1,0.5427679673381104,1|5|7|11,0.5427679673381254,126.73292131266733,0.5427679673381104
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,5,True,0.009998215427005647,0.5119593224957742,1,0.9867595403611249,2,1,0.8924444754416612,1|5|7|11,0.8924444754417015,58.95390960158452,0.8924444754416612
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,6,False,4713.271581234358,-0.5,2,2.0,2,2,0.9704011131036936,2|4|8|10,0.9999999999989478,23.87020958521681,0.9704011131036936
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,7,False,4713.271581236783,-0.4999999999999998,2,1.9999999999999998,2,2,0.970401113102858,2|4|8|10,0.9999999999984023,68.87020958521255,0.970401113102858
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,8,False,9148.851482152051,0.9999999999999998,0,2.012363782876222e-08,1,0,0.939990088210232,0|6|12,0.9999999999677627,0.0,0.939990088210232
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,9,False,10552.243408397782,-1.0,3,3.0,1,3,0.9695794001295737,3|9,0.9999999999825901,49.63922906611757,0.9695794001295737
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,10,False,12779.475732203167,-1.0,3,3.0,1,3,0.9925058776022837,3|9,0.9999999999871224,19.651162543952694,0.9925058776022837
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,11,False,13550.344218504039,-0.4999999999999999,2,1.9999999999999998,2,2,0.4182531781938814,2|4|8|10,0.9999999928916726,39.78254316284689,0.4182531781938814
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,12,False,13550.344218602258,-0.4999999999999999,2,1.9999999999999998,2,2,0.4182531807435794,2|4|8|10,0.9999999994070444,84.78254315000288,0.4182531807435794
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,13,False,14024.17554746683,0.49999999999999994,1,1.0,2,1,0.7914387606230683,1|5|7|11,0.9999999999461585,73.05944738282004,0.7914387606230683
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,14,False,14024.17554752912,0.5,1,1.0,2,1,0.7914387606532052,1|5|7|11,0.9999999999860435,163.0594473828068,0.7914387606532052
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,15,False,18665.783978201634,-0.4999999999999999,2,1.9999999999999998,2,4,0.6444529557310648,2|4|8|10,0.9999999999914583,2.1209913463212056,0.6444529557310648
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,16,False,18665.783978294356,-0.5,2,2.0,2,4,0.6444529557117705,2|4|8|10,0.9999999999733723,24.62099134637759,0.6444529557117705
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,17,False,23891.53416734959,-0.5000000000000001,2,2.0,2,4,0.47345574465932755,2|4|8|10,0.9999999999205982,14.999152490692902,0.47345574465932755
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,18,False,23891.534167383958,-0.5000000000000001,2,2.0,2,4,0.47345574468570445,2|4|8|10,0.9999999999823758,37.499152490328356,0.47345574468570445
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,19,False,27396.49148359876,0.5000000000000001,1,0.9999999999999999,2,5,0.7480755987507456,1|5|7|11,0.9999999996383478,23.59925900887856,0.7480755987507456
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,20,False,27396.491483700436,0.5,1,1.0,2,5,0.748075598950004,1|5|7|11,0.9999999999030809,5.599259008881508,0.748075598950004
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,21,False,27480.63304476561,0.9999999999999998,0,2.012363782876222e-08,1,0,0.7107349440306893,0|6|12,0.9999999393144648,0.0,0.7107349440306893
